  6  COMO 12761M001    4398306.53770   704149.60103  4550154.46024    W
181  CONC 19599M001    4440526.46075   863889.83020  4481244.31080    A
182  CONI 18531M001    4588897.76228  1092654.05174  4280316.87437    A
769  CORL 18408M001    4904900.42023  1159817.99125  3896606.14633    A
770  CPAN 18409M001    4816517.44901  1297522.71838  3961449.49003    A
185  CRAC 18533M001    4666844.44674  1376640.49169  4110570.29153    A
186  CREA 12798M001    4425757.23761   755340.29406  4515199.42925    A
187  CREM 19506M001    4437639.84084   782631.48848  4498930.40802    A
771  CRMI 18465M001    4527232.53940   878324.03878  4392131.90522    A
189  CRRR 18870M001    4519366.76916   803468.12965  4413682.74739    A
190  CRSN 19548M001    4457609.17624   634869.47566  4502595.37337    A
191  CRSP 18871M001    4631830.24019  1436666.34577  4129382.17989    A
192  CSIN 12745M002    4645861.05039  1143749.00054  4203651.31807    A
193  CSSB 18534M001    4550667.61280   987666.94971  4344991.48285    A
194  CTAC 19002M001    4890061.03728  1317344.98709  3864537.42270    A
772  CTEL 18410M001    4560437.45503  1068631.51304  4316913.52228    A
200  CUOR 19550M001    4447428.89715   597182.47567  4518072.68461    A
201  CURN 18766M001    4400649.70377   745262.71390  4541398.77910    A
205  DARF 18767M001    4378092.81193   785942.11800  4556197.88534    A
206  DEMN 19545M001    4534673.43565   580312.00969  4433862.50440    A
208  DEVE 12779M001    4368538.73200   634263.97214  4590604.34186    A
209  DOMS 19528M002    4382807.51297   638314.23107  4574692.80704    A
211  EBOL 18536M001    4688443.49010  1255126.04589  4124344.00171    A
214  EIIV 19002M002    4891068.47250  1318070.39881  3862815.60141    A
217  ENAV 18709M001    4700261.12648  1201129.25968  4127657.29761    A
773  ESLN 12703M002    4883063.41560  1306067.83443  3879657.90855    A
221  FDOS 12775M001    4323151.57140   897153.99664  4590017.85550    A
222  FELT 18757M001    4340633.39955   915037.97019  4567940.89778    A
225  FIAN 19003M001    4621090.46161  1031891.58452  4259284.67095    A
227  FIOR 19004M001    4589648.32712   940902.91663  4314467.56471    A
231  FIUM 18569M001    4655876.47860  1009193.51388  4226747.99639    A
232  FLDT 18527M001    4295643.76099   881742.41959  4617185.76095    A
233  FOGG 18852M001    4612763.97219  1282018.56366  4200293.16112    A
236  FON0 19005M002    4663468.63483  1113755.76358  4192232.55499    A
237  FOND 19005M001    4665650.51208  1112793.23075  4190046.69372    A
243  FR0S 12786M002    4645063.06307  1102031.76256  4215805.36514    A
246  FRRA 19570M001    4569932.36857  1164200.16607  4280036.34066    A
774  FRUL 12723M003    4681596.27028  1186825.09298  4152361.53605    A
247  FUSE 12795M001    4292558.99698   991105.39497  4597527.68736    A
250  GAIR 19006M001    4836710.14529   809833.44578  4065581.68379    A
  8  GARI 19517M001    4439514.05373   963866.83927  4461921.30865    W
251  GATE 18537M001    4622315.48082  1230759.95997  4205576.72966    A
254  GBLM 18538M001    4883821.18521  1220040.23848  3905237.44368    A
  9  GENO 12712M002    4507892.56766   707621.22376  4441603.28237    W
258  GENU 12712M003    4508683.61476   710825.22501  4440257.11509    A
261  GINE 19008M001    4536579.18864  1078793.45224  4337557.72625    A
262  GINO 18853M001    4645419.26731  1398799.21802  4127148.27947    A
264  GIU0 18854M001    4633414.43662  1544029.13763  4088639.01905    A
265  GNAL 18539M001    4573786.31149  1099744.39807  4294273.99382    A
268  GOZZ 19551M001    4410603.35683   653928.44781  4545947.07693    A
269  GR0T 18706M001    4650262.64039  1251243.33127  4168853.23709    A
 10  GRAS 10002M006    4581691.14077   556114.57280  4389360.56496    W
 11  GRAZ 11001M002    4194424.09491  1162702.45731  4647245.20029    W
274  GRDO 19803M001    4342411.98248  1033256.32881  4540720.58559    A
275  GRO1 18706M002    4649704.38978  1254666.90545  4168304.35804    A
281  GRZM 18540M001    4489083.86760   884635.41450  4429632.26090    A
282  GUAR 18541M001    4634806.17215  1096664.11877  4229087.01958    A
285  GUMA 18543M001    4541812.70363  1076586.39114  4333049.93945    A
776  HAGA 18472M001    4904264.63995  1328326.27274  3842781.70107    A
777  HCRL 18474M001    4907329.96022  1317888.46793  3842574.52048    A
